timestamp,topic,value,status
2026-05-06 09:53:13,aquanet/alerts,ALERT TURBIDITY: 30.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:53:23,aquanet/water/turbidity,11.0,ALERT - Turbidity 11.0 NTU exceeds 5.0
2026-05-06 09:53:23,aquanet/water/ecoli,800.0,ALERT - E.coli 800.0 CFU/100ml exceeds 540.0
2026-05-06 09:53:23,aquanet/water/ph,7.08,OK
2026-05-06 09:53:23,aquanet/water/nitrate,0.38,OK
2026-05-06 09:53:23,aquanet/hydraulic/pressure,5.85,ALERT - Pressure 5.85 bar exceeds 5.0
2026-05-06 09:53:23,aquanet/hydraulic/flowrate,88.7,OK
2026-05-06 09:53:23,aquanet/alerts,ALERT E.COLI: 800.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:53:23,aquanet/alerts,ALERT TURBIDITY: 11.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:53:23,aquanet/alerts,ALERT PRESSURE HIGH: 5.85 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:53:33,aquanet/water/turbidity,16.0,ALERT - Turbidity 16.0 NTU exceeds 5.0
2026-05-06 09:53:33,aquanet/water/ecoli,7400.0,ALERT - E.coli 7400.0 CFU/100ml exceeds 540.0
2026-05-06 09:53:33,aquanet/water/ph,6.61,OK
2026-05-06 09:53:33,aquanet/water/nitrate,0.137,OK
2026-05-06 09:53:33,aquanet/hydraulic/pressure,3.1,OK
2026-05-06 09:53:33,aquanet/hydraulic/flowrate,82.8,OK
2026-05-06 09:53:33,aquanet/alerts,ALERT E.COLI: 7400.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:53:33,aquanet/alerts,ALERT TURBIDITY: 16.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:53:43,aquanet/water/turbidity,12.0,ALERT - Turbidity 12.0 NTU exceeds 5.0
2026-05-06 09:53:43,aquanet/water/ecoli,3500.0,ALERT - E.coli 3500.0 CFU/100ml exceeds 540.0
2026-05-06 09:53:43,aquanet/water/ph,6.47,ALERT - pH 6.47 below minimum 6.5
2026-05-06 09:53:43,aquanet/water/nitrate,0.4,OK
2026-05-06 09:53:43,aquanet/hydraulic/pressure,5.22,ALERT - Pressure 5.22 bar exceeds 5.0
2026-05-06 09:53:43,aquanet/hydraulic/flowrate,97.1,OK
2026-05-06 09:53:43,aquanet/alerts,ALERT E.COLI: 3500.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:53:43,aquanet/alerts,ALERT TURBIDITY: 12.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:53:43,aquanet/alerts,ALERT pH LOW: 6.47 - CORROSION RISK - below 6.5,ALERT
2026-05-06 09:53:43,aquanet/alerts,ALERT PRESSURE HIGH: 5.22 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:53:53,aquanet/water/turbidity,18.0,ALERT - Turbidity 18.0 NTU exceeds 5.0
2026-05-06 09:53:53,aquanet/water/ecoli,12000.0,ALERT - E.coli 12000.0 CFU/100ml exceeds 540.0
2026-05-06 09:53:53,aquanet/water/ph,6.42,ALERT - pH 6.42 below minimum 6.5
2026-05-06 09:53:53,aquanet/water/nitrate,0.51,OK
2026-05-06 09:53:53,aquanet/hydraulic/pressure,5.65,ALERT - Pressure 5.65 bar exceeds 5.0
2026-05-06 09:53:53,aquanet/hydraulic/flowrate,84.2,OK
2026-05-06 09:53:53,aquanet/alerts,ALERT E.COLI: 12000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:53:53,aquanet/alerts,ALERT TURBIDITY: 18.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:53:53,aquanet/alerts,ALERT pH LOW: 6.42 - CORROSION RISK - below 6.5,ALERT
2026-05-06 09:53:53,aquanet/alerts,ALERT PRESSURE HIGH: 5.65 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:54:03,aquanet/water/turbidity,14.0,ALERT - Turbidity 14.0 NTU exceeds 5.0
2026-05-06 09:54:03,aquanet/water/ecoli,11000.0,ALERT - E.coli 11000.0 CFU/100ml exceeds 540.0
2026-05-06 09:54:03,aquanet/water/ph,6.63,OK
2026-05-06 09:54:03,aquanet/water/nitrate,0.47,OK
2026-05-06 09:54:03,aquanet/hydraulic/pressure,3.25,OK
2026-05-06 09:54:03,aquanet/hydraulic/flowrate,79.7,OK
2026-05-06 09:54:03,aquanet/alerts,ALERT E.COLI: 11000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:54:03,aquanet/alerts,ALERT TURBIDITY: 14.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:54:13,aquanet/water/turbidity,20.0,ALERT - Turbidity 20.0 NTU exceeds 5.0
2026-05-06 09:54:13,aquanet/water/ecoli,2900.0,ALERT - E.coli 2900.0 CFU/100ml exceeds 540.0
2026-05-06 09:54:13,aquanet/water/ph,7.06,OK
2026-05-06 09:54:13,aquanet/water/nitrate,0.35,OK
2026-05-06 09:54:13,aquanet/hydraulic/pressure,5.01,ALERT - Pressure 5.01 bar exceeds 5.0
2026-05-06 09:54:13,aquanet/hydraulic/flowrate,82.3,OK
2026-05-06 09:54:13,aquanet/alerts,ALERT E.COLI: 2900.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:54:13,aquanet/alerts,ALERT TURBIDITY: 20.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:54:13,aquanet/alerts,ALERT PRESSURE HIGH: 5.01 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:54:23,aquanet/water/turbidity,18.0,ALERT - Turbidity 18.0 NTU exceeds 5.0
2026-05-06 09:54:23,aquanet/water/ecoli,1200.0,ALERT - E.coli 1200.0 CFU/100ml exceeds 540.0
2026-05-06 09:54:23,aquanet/water/ph,6.91,OK
2026-05-06 09:54:23,aquanet/water/nitrate,0.39,OK
2026-05-06 09:54:23,aquanet/hydraulic/pressure,5.12,ALERT - Pressure 5.12 bar exceeds 5.0
2026-05-06 09:54:23,aquanet/hydraulic/flowrate,80.8,OK
2026-05-06 09:54:23,aquanet/alerts,ALERT E.COLI: 1200.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:54:23,aquanet/alerts,ALERT TURBIDITY: 18.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:54:23,aquanet/alerts,ALERT PRESSURE HIGH: 5.12 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:54:33,aquanet/water/turbidity,27.0,ALERT - Turbidity 27.0 NTU exceeds 5.0
2026-05-06 09:54:33,aquanet/water/ecoli,2500.0,ALERT - E.coli 2500.0 CFU/100ml exceeds 540.0
2026-05-06 09:54:33,aquanet/water/ph,6.93,OK
2026-05-06 09:54:33,aquanet/water/nitrate,0.34,OK
2026-05-06 09:54:33,aquanet/hydraulic/pressure,4.96,OK
2026-05-06 09:54:33,aquanet/hydraulic/flowrate,76.9,OK
2026-05-06 09:54:33,aquanet/alerts,ALERT E.COLI: 2500.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:54:33,aquanet/alerts,ALERT TURBIDITY: 27.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:54:33,aquanet/alerts,ALERT PRESSURE HIGH: 4.96 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:54:43,aquanet/water/turbidity,11.0,ALERT - Turbidity 11.0 NTU exceeds 5.0
2026-05-06 09:54:43,aquanet/water/ecoli,1300.0,ALERT - E.coli 1300.0 CFU/100ml exceeds 540.0
2026-05-06 09:54:43,aquanet/water/ph,6.85,OK
2026-05-06 09:54:43,aquanet/water/nitrate,0.37,OK
2026-05-06 09:54:43,aquanet/hydraulic/pressure,4.74,OK
2026-05-06 09:54:43,aquanet/hydraulic/flowrate,91.6,OK
2026-05-06 09:54:43,aquanet/alerts,ALERT E.COLI: 1300.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:54:43,aquanet/alerts,ALERT TURBIDITY: 11.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:54:43,aquanet/alerts,ALERT PRESSURE HIGH: 4.74 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:54:53,aquanet/water/turbidity,10.0,ALERT - Turbidity 10.0 NTU exceeds 5.0
2026-05-06 09:54:53,aquanet/water/ecoli,27000.0,ALERT - E.coli 27000.0 CFU/100ml exceeds 540.0
2026-05-06 09:54:53,aquanet/water/ph,6.95,OK
2026-05-06 09:54:53,aquanet/water/nitrate,0.5,OK
2026-05-06 09:54:53,aquanet/hydraulic/pressure,4.92,OK
2026-05-06 09:54:53,aquanet/hydraulic/flowrate,88.0,OK
2026-05-06 09:54:53,aquanet/alerts,ALERT E.COLI: 27000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:54:53,aquanet/alerts,ALERT TURBIDITY: 10.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:54:53,aquanet/alerts,ALERT PRESSURE HIGH: 4.92 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:55:03,aquanet/water/turbidity,13.0,ALERT - Turbidity 13.0 NTU exceeds 5.0
2026-05-06 09:55:03,aquanet/water/ecoli,810.0,ALERT - E.coli 810.0 CFU/100ml exceeds 540.0
2026-05-06 09:55:03,aquanet/water/ph,6.24,ALERT - pH 6.24 below minimum 6.5
2026-05-06 09:55:03,aquanet/water/nitrate,0.57,OK
2026-05-06 09:55:03,aquanet/hydraulic/pressure,5.06,ALERT - Pressure 5.06 bar exceeds 5.0
2026-05-06 09:55:03,aquanet/hydraulic/flowrate,99.7,OK
2026-05-06 09:55:03,aquanet/alerts,ALERT E.COLI: 810.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:55:03,aquanet/alerts,ALERT TURBIDITY: 13.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:55:03,aquanet/alerts,ALERT pH LOW: 6.24 - CORROSION RISK - below 6.5,ALERT
2026-05-06 09:55:03,aquanet/alerts,ALERT PRESSURE HIGH: 5.06 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:55:13,aquanet/water/turbidity,40.0,ALERT - Turbidity 40.0 NTU exceeds 5.0
2026-05-06 09:55:13,aquanet/water/ecoli,3100.0,ALERT - E.coli 3100.0 CFU/100ml exceeds 540.0
2026-05-06 09:55:13,aquanet/water/ph,6.86,OK
2026-05-06 09:55:13,aquanet/water/nitrate,0.41,OK
2026-05-06 09:55:13,aquanet/hydraulic/pressure,5.41,ALERT - Pressure 5.41 bar exceeds 5.0
2026-05-06 09:55:13,aquanet/hydraulic/flowrate,98.1,OK
2026-05-06 09:55:13,aquanet/alerts,ALERT E.COLI: 3100.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:55:13,aquanet/alerts,ALERT TURBIDITY: 40.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:55:13,aquanet/alerts,ALERT PRESSURE HIGH: 5.41 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:55:23,aquanet/water/turbidity,15.0,ALERT - Turbidity 15.0 NTU exceeds 5.0
2026-05-06 09:55:23,aquanet/water/ecoli,31000.0,ALERT - E.coli 31000.0 CFU/100ml exceeds 540.0
2026-05-06 09:55:23,aquanet/water/ph,6.67,OK
2026-05-06 09:55:23,aquanet/water/nitrate,0.35,OK
2026-05-06 09:55:23,aquanet/hydraulic/pressure,4.75,OK
2026-05-06 09:55:23,aquanet/hydraulic/flowrate,80.2,OK
2026-05-06 09:55:23,aquanet/alerts,ALERT E.COLI: 31000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:55:23,aquanet/alerts,ALERT TURBIDITY: 15.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:55:23,aquanet/alerts,ALERT PRESSURE HIGH: 4.75 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:55:33,aquanet/water/turbidity,25.0,ALERT - Turbidity 25.0 NTU exceeds 5.0
2026-05-06 09:55:33,aquanet/water/ecoli,1100.0,ALERT - E.coli 1100.0 CFU/100ml exceeds 540.0
2026-05-06 09:55:33,aquanet/water/ph,6.08,ALERT - pH 6.08 below minimum 6.5
2026-05-06 09:55:33,aquanet/water/nitrate,0.44,OK
2026-05-06 09:55:33,aquanet/hydraulic/pressure,5.45,ALERT - Pressure 5.45 bar exceeds 5.0
2026-05-06 09:55:33,aquanet/hydraulic/flowrate,95.9,OK
2026-05-06 09:55:33,aquanet/alerts,ALERT E.COLI: 1100.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:55:33,aquanet/alerts,ALERT TURBIDITY: 25.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:55:33,aquanet/alerts,ALERT pH LOW: 6.08 - CORROSION RISK - below 6.5,ALERT
2026-05-06 09:55:33,aquanet/alerts,ALERT PRESSURE HIGH: 5.45 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:55:43,aquanet/water/turbidity,21.0,ALERT - Turbidity 21.0 NTU exceeds 5.0
2026-05-06 09:55:43,aquanet/water/ecoli,850.0,ALERT - E.coli 850.0 CFU/100ml exceeds 540.0
2026-05-06 09:55:43,aquanet/water/ph,6.95,OK
2026-05-06 09:55:43,aquanet/water/nitrate,0.41,OK
2026-05-06 09:55:43,aquanet/hydraulic/pressure,5.36,ALERT - Pressure 5.36 bar exceeds 5.0
2026-05-06 09:55:43,aquanet/hydraulic/flowrate,94.2,OK
2026-05-06 09:55:43,aquanet/alerts,ALERT E.COLI: 850.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:55:43,aquanet/alerts,ALERT TURBIDITY: 21.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:55:43,aquanet/alerts,ALERT PRESSURE HIGH: 5.36 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:55:53,aquanet/water/turbidity,17.0,ALERT - Turbidity 17.0 NTU exceeds 5.0
2026-05-06 09:55:53,aquanet/water/ecoli,4400.0,ALERT - E.coli 4400.0 CFU/100ml exceeds 540.0
2026-05-06 09:55:53,aquanet/water/ph,6.79,OK
2026-05-06 09:55:53,aquanet/water/nitrate,0.33,OK
2026-05-06 09:55:53,aquanet/hydraulic/pressure,5.84,ALERT - Pressure 5.84 bar exceeds 5.0
2026-05-06 09:55:53,aquanet/hydraulic/flowrate,92.6,OK
2026-05-06 09:55:53,aquanet/alerts,ALERT E.COLI: 4400.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:55:53,aquanet/alerts,ALERT TURBIDITY: 17.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:55:53,aquanet/alerts,ALERT PRESSURE HIGH: 5.84 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:56:03,aquanet/water/turbidity,11.0,ALERT - Turbidity 11.0 NTU exceeds 5.0
2026-05-06 09:56:03,aquanet/water/ecoli,4200.0,ALERT - E.coli 4200.0 CFU/100ml exceeds 540.0
2026-05-06 09:56:03,aquanet/water/ph,6.87,OK
2026-05-06 09:56:03,aquanet/water/nitrate,0.38,OK
2026-05-06 09:56:03,aquanet/hydraulic/pressure,4.88,OK
2026-05-06 09:56:03,aquanet/hydraulic/flowrate,72.8,OK
2026-05-06 09:56:03,aquanet/alerts,ALERT E.COLI: 4200.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:56:03,aquanet/alerts,ALERT TURBIDITY: 11.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:56:03,aquanet/alerts,ALERT PRESSURE HIGH: 4.88 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:56:13,aquanet/water/turbidity,18.0,ALERT - Turbidity 18.0 NTU exceeds 5.0
2026-05-06 09:56:13,aquanet/water/ecoli,1100.0,ALERT - E.coli 1100.0 CFU/100ml exceeds 540.0
2026-05-06 09:56:13,aquanet/water/ph,6.77,OK
2026-05-06 09:56:13,aquanet/water/nitrate,0.33,OK
2026-05-06 09:56:13,aquanet/hydraulic/pressure,5.64,ALERT - Pressure 5.64 bar exceeds 5.0
2026-05-06 09:56:13,aquanet/hydraulic/flowrate,98.3,OK
2026-05-06 09:56:13,aquanet/alerts,ALERT E.COLI: 1100.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:56:13,aquanet/alerts,ALERT TURBIDITY: 18.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:56:13,aquanet/alerts,ALERT PRESSURE HIGH: 5.64 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:56:24,aquanet/water/turbidity,7.8,ALERT - Turbidity 7.8 NTU exceeds 5.0
2026-05-06 09:56:24,aquanet/water/ecoli,3000.0,ALERT - E.coli 3000.0 CFU/100ml exceeds 540.0
2026-05-06 09:56:24,aquanet/water/ph,6.76,OK
2026-05-06 09:56:24,aquanet/water/nitrate,0.28,OK
2026-05-06 09:56:24,aquanet/hydraulic/pressure,4.36,OK
2026-05-06 09:56:24,aquanet/hydraulic/flowrate,86.4,OK
2026-05-06 09:56:24,aquanet/alerts,ALERT E.COLI: 3000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:56:24,aquanet/alerts,ALERT TURBIDITY: 7.8 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:56:24,aquanet/alerts,ALERT PRESSURE HIGH: 4.36 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:56:34,aquanet/water/turbidity,9.0,ALERT - Turbidity 9.0 NTU exceeds 5.0
2026-05-06 09:56:34,aquanet/water/ecoli,4400.0,ALERT - E.coli 4400.0 CFU/100ml exceeds 540.0
2026-05-06 09:56:34,aquanet/water/ph,7.24,OK
2026-05-06 09:56:34,aquanet/water/nitrate,0.33,OK
2026-05-06 09:56:34,aquanet/hydraulic/pressure,4.9,OK
2026-05-06 09:56:34,aquanet/hydraulic/flowrate,91.4,OK
2026-05-06 09:56:34,aquanet/alerts,ALERT E.COLI: 4400.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:56:34,aquanet/alerts,ALERT TURBIDITY: 9.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:56:34,aquanet/alerts,ALERT PRESSURE HIGH: 4.9 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:56:44,aquanet/water/turbidity,11.0,ALERT - Turbidity 11.0 NTU exceeds 5.0
2026-05-06 09:56:44,aquanet/water/ecoli,1600.0,ALERT - E.coli 1600.0 CFU/100ml exceeds 540.0
2026-05-06 09:56:44,aquanet/water/ph,6.89,OK
2026-05-06 09:56:44,aquanet/water/nitrate,0.27,OK
2026-05-06 09:56:44,aquanet/hydraulic/pressure,5.31,ALERT - Pressure 5.31 bar exceeds 5.0
2026-05-06 09:56:44,aquanet/hydraulic/flowrate,92.9,OK
2026-05-06 09:56:44,aquanet/alerts,ALERT E.COLI: 1600.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:56:44,aquanet/alerts,ALERT TURBIDITY: 11.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:56:44,aquanet/alerts,ALERT PRESSURE HIGH: 5.31 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:56:54,aquanet/water/turbidity,22.0,ALERT - Turbidity 22.0 NTU exceeds 5.0
2026-05-06 09:56:54,aquanet/water/ecoli,1100.0,ALERT - E.coli 1100.0 CFU/100ml exceeds 540.0
2026-05-06 09:56:54,aquanet/water/ph,6.68,OK
2026-05-06 09:56:54,aquanet/water/nitrate,0.3,OK
2026-05-06 09:56:54,aquanet/hydraulic/pressure,5.62,ALERT - Pressure 5.62 bar exceeds 5.0
2026-05-06 09:56:54,aquanet/hydraulic/flowrate,86.7,OK
2026-05-06 09:56:54,aquanet/alerts,ALERT E.COLI: 1100.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:56:54,aquanet/alerts,ALERT TURBIDITY: 22.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:56:54,aquanet/alerts,ALERT PRESSURE HIGH: 5.62 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:57:04,aquanet/water/turbidity,6.9,ALERT - Turbidity 6.9 NTU exceeds 5.0
2026-05-06 09:57:04,aquanet/water/ecoli,1000.0,ALERT - E.coli 1000.0 CFU/100ml exceeds 540.0
2026-05-06 09:57:04,aquanet/water/ph,7.21,OK
2026-05-06 09:57:04,aquanet/water/nitrate,0.4,OK
2026-05-06 09:57:04,aquanet/hydraulic/pressure,3.18,OK
2026-05-06 09:57:04,aquanet/hydraulic/flowrate,80.0,OK
2026-05-06 09:57:04,aquanet/alerts,ALERT E.COLI: 1000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:57:04,aquanet/alerts,ALERT TURBIDITY: 6.9 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:57:14,aquanet/water/turbidity,7.7,ALERT - Turbidity 7.7 NTU exceeds 5.0
2026-05-06 09:57:14,aquanet/water/ecoli,380.0,OK
2026-05-06 09:57:14,aquanet/water/ph,6.99,OK
2026-05-06 09:57:14,aquanet/water/nitrate,0.34,OK
2026-05-06 09:57:14,aquanet/hydraulic/pressure,5.14,ALERT - Pressure 5.14 bar exceeds 5.0
2026-05-06 09:57:14,aquanet/hydraulic/flowrate,84.3,OK
2026-05-06 09:57:14,aquanet/alerts,ALERT TURBIDITY: 7.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:57:14,aquanet/alerts,ALERT PRESSURE HIGH: 5.14 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:57:24,aquanet/water/turbidity,7.1,ALERT - Turbidity 7.1 NTU exceeds 5.0
2026-05-06 09:57:24,aquanet/water/ecoli,520.0,OK
2026-05-06 09:57:24,aquanet/water/ph,6.77,OK
2026-05-06 09:57:24,aquanet/water/nitrate,0.45,OK
2026-05-06 09:57:24,aquanet/hydraulic/pressure,5.55,ALERT - Pressure 5.55 bar exceeds 5.0
2026-05-06 09:57:24,aquanet/hydraulic/flowrate,99.9,OK
2026-05-06 09:57:24,aquanet/alerts,ALERT TURBIDITY: 7.1 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:57:24,aquanet/alerts,ALERT PRESSURE HIGH: 5.55 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:57:34,aquanet/water/turbidity,15.0,ALERT - Turbidity 15.0 NTU exceeds 5.0
2026-05-06 09:57:34,aquanet/water/ecoli,390.0,OK
2026-05-06 09:57:34,aquanet/water/ph,6.78,OK
2026-05-06 09:57:34,aquanet/water/nitrate,0.43,OK
2026-05-06 09:57:34,aquanet/hydraulic/pressure,4.5,OK
2026-05-06 09:57:34,aquanet/hydraulic/flowrate,86.8,OK
2026-05-06 09:57:34,aquanet/alerts,ALERT TURBIDITY: 15.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:57:34,aquanet/alerts,ALERT PRESSURE HIGH: 4.5 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-06 09:57:44,aquanet/water/turbidity,7.9,ALERT - Turbidity 7.9 NTU exceeds 5.0
2026-05-06 09:57:44,aquanet/water/ecoli,720.0,ALERT - E.coli 720.0 CFU/100ml exceeds 540.0
2026-05-06 09:57:44,aquanet/water/ph,6.99,OK
2026-05-06 09:57:44,aquanet/water/nitrate,0.54,OK
2026-05-06 09:57:44,aquanet/hydraulic/pressure,3.33,OK
2026-05-06 09:57:44,aquanet/hydraulic/flowrate,73.6,OK
2026-05-06 09:57:44,aquanet/alerts,ALERT E.COLI: 720.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:57:44,aquanet/alerts,ALERT TURBIDITY: 7.9 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:57:54,aquanet/water/turbidity,13.0,ALERT - Turbidity 13.0 NTU exceeds 5.0
2026-05-06 09:57:54,aquanet/water/ecoli,790.0,ALERT - E.coli 790.0 CFU/100ml exceeds 540.0
2026-05-06 09:57:54,aquanet/water/ph,6.78,OK
2026-05-06 09:57:54,aquanet/water/nitrate,0.42,OK
2026-05-06 09:57:54,aquanet/hydraulic/pressure,3.41,OK
2026-05-06 09:57:54,aquanet/hydraulic/flowrate,92.3,OK
2026-05-06 09:57:54,aquanet/alerts,ALERT E.COLI: 790.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:57:54,aquanet/alerts,ALERT TURBIDITY: 13.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-06 09:58:04,aquanet/water/turbidity,12.0,ALERT - Turbidity 12.0 NTU exceeds 5.0
2026-05-06 09:58:04,aquanet/water/ecoli,590.0,ALERT - E.coli 590.0 CFU/100ml exceeds 540.0
2026-05-06 09:58:04,aquanet/water/ph,6.95,OK
2026-05-06 09:58:04,aquanet/water/nitrate,0.33,OK
2026-05-06 09:58:04,aquanet/hydraulic/pressure,4.72,OK
2026-05-06 09:58:04,aquanet/hydraulic/flowrate,81.2,OK
2026-05-06 09:58:04,aquanet/alerts,ALERT E.COLI: 590.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-06 09:58:04,aquanet/alerts,ALERT TURBIDITY: 12.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
